t,ideal,servo,error
16.275736808776855,34.19710520487569,33.9,0.2971052048756917
16.29642391204834,34.489783073107404,34.2,0.2897830731074009
16.316904067993164,34.77486446001223,34.49,0.28486446001222987
16.33763837814331,35.058448887239685,34.77,0.28844888723968154
16.3580424785614,35.33228069516677,35.06,0.27228069516677067
16.378406047821045,35.60010795172366,35.33,0.2701079517236593
16.39907932281494,35.86614640612106,35.6,0.26614640612105944
16.419301748275757,36.120400342629694,35.87,0.2504003426296961
16.43957829475403,36.36913451909787,36.12,0.249134519097872
16.46008801460266,36.61415564119831,36.37,0.24415564119831146
16.48035430908203,36.84952705487851,36.61,0.23952705487850778
16.50084686279297,37.08046783337929,36.85,0.23046783337928645
16.52178168296814,37.30881585427962,37.08,0.22881585427962392
16.542150020599365,37.52340199421429,37.31,0.21340199421428707
16.562894821166992,37.73403745012321,37.52,0.2140374501232074
16.583630084991455,37.93637019959633,37.73,0.20637019959633562
16.60402536392212,38.12717379083273,37.94,0.18717379083273045
16.62435221672058,38.30903869469072,38.13,0.17903869469071765
16.644917011260986,38.48441224840927,38.31,0.1744122484092685
16.665202617645264,38.648732533013295,38.48,0.16873253301329783
16.686029195785522,38.80829827786611,38.65,0.15829827786610906
16.7066969871521,38.95732935999753,38.81,0.14732935999752783
16.72697138786316,39.09435259737708,38.96,0.13435259737708094
16.747408628463745,39.22314163518596,39.09,0.13314163518595734
16.768108129501343,39.343894653313114,39.22,0.12389465331311555
16.7886962890625,39.45420036536239,39.34,0.11420036536238598
16.809381008148193,39.55506664660266,39.45,0.10506664660265841
16.829784393310547,39.644679961490404,39.56,0.08467996149040147
16.850648164749146,39.72607095228565,39.64,0.08607095228565242
16.870851755142212,39.79493250090286,39.73,0.06493250090286296
16.89130401611328,39.854594291847036,39.79,0.0645942918470368
16.91184973716736,39.90428875147037,39.85,0.05428875147036649
16.932583332061768,39.94398060336114,39.9,0.043980603361141846
16.953176259994507,39.972963767917236,39.94,0.032963767917237874
16.973426818847656,39.99128968627982,39.97,0.02128968627982175
16.9937162399292,39.99951286938934,39.99,0.00951286938934004
17.014005184173584,39.99758025338171,40.0,0.002419746618286922
17.034571409225464,39.98525865216102,40.0,0.014741347838977958
17.055145263671875,39.96250661765156,39.99,0.0274933823484389
17.075565099716187,39.92963732890652,39.96,0.0303626710934779
17.09644842147827,39.885456837652995,39.93,0.044543162347004284
17.117036819458008,39.83148783319212,39.89,0.05851216680787985
17.137486457824707,39.76770439884014,39.83,0.062295601159860325
17.157875299453735,39.69407760694138,39.77,0.07592239305862591
17.17805576324463,39.6114124489175,39.69,0.07858755108249937
17.198362827301025,39.51848058679914,39.61,0.09151941320085655
17.219033241271973,39.413940848692064,39.52,0.10605915130793875
17.239490509033203,39.30070800587035,39.41,0.10929199412964863
17.260010242462158,39.17748235923507,39.3,0.12251764076492577
17.280815839767456,39.04280665748874,39.18,0.13719334251126014
17.30247211456299,38.89236880139329,39.04,0.14763119860671026
17.3227481842041,38.742188690899596,38.89,0.14781130910040474
17.343159914016724,38.58204765822283,38.74,0.15795234177717532
17.363877296447754,38.41048863625995,38.58,0.1695113637400496
17.384352684020996,38.23218207241236,38.41,0.1778179275876397
17.405166387557983,38.04220327744312,38.23,0.1877967225568753
17.425525426864624,37.8480570133964,38.04,0.19194298660359976
17.445752143859863,37.64722458954207,37.85,0.20277541045793157
17.466022729873657,37.438212664910154,37.65,0.21178733508984493
17.4862642288208,37.22197620704553,37.44,0.21802379295446883
17.5066134929657,36.99723014441984,37.22,0.22276985558016094
17.527032136917114,36.764532800475116,37.0,0.2354671995248836
17.547600507736206,36.52309484941961,36.76,0.23690515058039097
17.568055391311646,36.27623626101894,36.52,0.24376373898106607
17.588207244873047,36.0266979615435,36.28,0.25330203845650345
17.609049558639526,35.76226067230559,36.03,0.26773932769441444
17.62954330444336,35.49622264568778,35.76,0.26377735431221794
17.649893045425415,35.226418041741795,35.5,0.2735819582582053
17.67025136947632,34.951156504479584,35.23,0.27884349552041243
17.690853595733643,34.66744418901886,34.95,0.2825558109811439
17.711235523223877,34.3819549061325,34.67,0.28804509386750254
17.7316575050354,34.091400343684754,34.38,0.28859965631524886
17.75202703475952,33.79739810757318,34.09,0.29260189242682344
17.772363901138306,33.49998917390981,33.8,0.3000108260901868
17.792769193649292,33.19799047551385,33.5,0.30200952448615226
17.813063621520996,32.89437351196459,33.2,0.3056264880354149
17.833656787872314,32.583282429624305,32.89,0.3067175703756959
17.85386061668396,32.27544420526691,32.58,0.3045557947330906
17.874208211898804,31.963100105777183,32.28,0.31689989422281784
17.894567251205444,31.648573439498207,31.96,0.3114265605017934
17.91485333442688,31.333496662795806,31.65,0.31650333720419255
17.935538291931152,31.010832759605037,31.33,0.319167240394961
17.957928895950317,30.66037044543087,31.01,0.34962955456913036
17.978429794311523,30.338759173071608,30.66,0.32124082692839195
17.998876810073853,30.017643016949783,30.34,0.32235698305021643
18.01946520805359,29.694288866175725,30.02,0.3257111338242744
18.04015064239502,29.369733206423852,29.69,0.32026679357614896
18.060757637023926,29.04706941827663,29.37,0.3229305817233694
18.08101797103882,28.730805109653225,29.05,0.3191948903467754
0.08179807662963867,95.76606918419961
0.12269139289855957,98.6189568671597
0.1451404094696045,100.17072539433606
0.16704559326171875,101.67272703963508
0.1891946792602539,103.17739576682412
0.21078872680664062,104.62901859223064
0.23339223861694336,106.13044487386954
0.25509095191955566,107.55266589834135
0.2781956195831299,109.04458593081702
0.3000326156616211,110.43162664606064
0.32181239128112793,111.79109132206989
0.3444647789001465,113.17794541538447
0.36701107025146484,114.52916996600706
0.3887364864349365,115.80211442141989
0.4109978675842285,117.07528276518671
0.43357229232788086,118.3325423868055
0.4553990364074707,119.51430554208694
0.47773194313049316,120.68755663944863
0.49991440773010254,121.8155267559157
0.5231833457946777,122.95721253179846
0.5451176166534424,123.99312985921819
0.566608190536499,124.96896686369064
0.5884442329406738,125.9196736134275
0.6200454235076904,127.22043048411234
0.6698992252349854,129.08488833529373
0.6923635005950928,129.84735426699277
0.7177293300628662,130.64861914396363
0.7406449317932129,131.3170419566622
0.762474536895752,131.90401602718015
0.7861835956573486,132.48569485539207
0.8106534481048584,133.02424458910644
0.8353426456451416,133.50320566837843
0.8581225872039795,133.88711433997412
0.8801937103271484,134.2054899693874
0.9021461009979248,134.46945367748842
0.9236352443695068,134.67663918331962
0.9455420970916748,134.83545705950934
0.9712083339691162,134.953986863468
0.993523359298706,134.99767127537348
1.0154807567596436,134.9866959078252
1.0367231369018555,134.9251517956879
1.0586044788360596,134.80946394306727
1.080848217010498,134.63760733816403
1.1025540828704834,134.41737542455965
1.1239049434661865,134.1503732807905
1.1455602645874023,133.8288430827855
1.1673762798309326,133.45365292339025
1.1886179447174072,133.03930959875242
1.210559368133545,132.56101721323336
1.2322030067443848,132.03968586899697
1.2538785934448242,131.46889091735653
1.2753453254699707,130.8562174857028
1.2972400188446045,130.18348622786544
1.3189043998718262,129.47105083473912
1.3406989574432373,128.7082179762133
1.3624961376190186,127.89992270972083
1.3843157291412354,127.04630226728199
1.4057137966156006,126.1669042787243
1.4275128841400146,125.22902011528085
1.4490697383880615,124.26093721716603
1.4709596633911133,123.23770793543738
1.492720603942871,122.18155900779625
1.514496088027954,121.08706922642739
1.535731554031372,119.98468584703795
1.557715654373169,118.80831006062877
1.5791795253753662,117.6266202735177
1.601003646850586,116.39290891622045
1.6228811740875244,115.12505180454053
1.6453795433044434,113.79028669663154
1.6674563884735107,112.45163930491599
1.6892600059509277,111.1030546206529
1.7108616828918457,109.74254676647008
1.7325940132141113,108.35087797731879
1.7542743682861328,106.94122994120865
1.7760584354400635,105.50505398301235
1.797435998916626,104.07801960911951
1.8191537857055664,102.61202897989267
1.840406894683838,101.16318454951005
1.8619236946105957,99.68369807879266
1.883305549621582,98.20252966825686
1.9049115180969238,96.69644436942458
1.9266934394836426,95.1702918504593
1.9494287967681885,93.57090939274386
1.9715850353240967,92.00786866031581
1.9946458339691162,90.37845923340285
2.0160915851593018,88.86267398782942
2.0388681888580322,87.25427619218198
2.0603408813476562,85.74113796291822
2.082148551940918,84.20936226616543
2.103968858718872,82.68349951490454
2.1261298656463623,81.14261847367065
2.1474380493164062,79.6711332070494
2.168776035308838,78.20918522735445
2.1904664039611816,76.73667818774831
2.2122151851654053,75.27566458354983
2.23396372795105,73.83184986805503
2.255570650100708,72.41611707137973
2.277230978012085,71.01721493268553
2.2984771728515625,69.66639586710477
2.3204917907714844,68.29062840233438
2.342036485671997,66.96934929693703
2.383455276489258,64.5046161236128
2.4049556255340576,63.26707527610529
2.426511287689209,62.05695809782786
2.4508373737335205,60.72985433987296
2.4727513790130615,59.57087412252646
2.494306802749634,58.4660232841468
2.5160796642303467,57.386728905665606
2.5374441146850586,56.36474941728312
2.5588173866271973,55.380248699682966
2.5805416107177734,54.41957265416555
2.602145195007324,53.50531335097398
2.6254663467407227,52.56556360941954
2.647995710372925,51.70540756139073
2.6693618297576904,50.933951426557876
2.691159248352051,50.19226929211473
2.7128617763519287,49.50017369659022
2.7349047660827637,48.845400184870215
2.7564878463745117,48.25208481016684
2.7779762744903564,47.709035267781
2.799227237701416,47.21936783516735
2.8209476470947266,46.76814374536279
2.8425474166870117,46.36932615342677
2.863802433013916,46.025897276088884
2.8853964805603027,45.72718518964496
2.906862735748291,45.48072251853299
2.9285638332366943,45.283010669762945
2.94983172416687,45.13965479799684
2.9714162349700928,45.045351136790536
2.9927818775177,45.00289245168981
3.0145533084869385,45.01175782059347
3.0358619689941406,45.07137985902079
3.0574398040771484,45.18304316963328
3.0786097049713135,45.34262789462506
3.1002514362335205,45.5568084463251
3.122572422027588,45.831506745527044
3.14414644241333,46.14861340213081
3.1653549671173096,46.50943276477238
3.187093734741211,46.929357498317415
3.2087790966033936,47.39828290181265
3.231114625930786,47.93293278842181
3.2527599334716797,48.500468517254724
3.2739756107330322,49.103295024933004
3.295590400695801,49.76416225902479
3.3173282146453857,50.475564210295964
3.3390567302703857,51.23271056687298
3.3608815670013428,52.03866944176233
3.382425308227539,52.878004739590295
3.4040520191192627,53.76332520731712
3.426175117492676,54.71222280515116
3.4495718479156494,55.76208420567982
3.470633029937744,56.74673196142078
3.4921493530273438,57.79022978299182
3.513955593109131,58.88531863810189
3.535548686981201,60.005676903788284
3.5578062534332275,61.19660997263958
3.579509973526001,62.391821424677985
3.601149797439575,63.61545911556698
3.622708320617676,64.86481263211425
3.6438403129577637,66.11742919779022
3.66552734375,67.43029158662961
3.6878206729888916,68.80714007582071
3.710026502609253,70.20441970173079
3.732334613800049,71.63238157342087
3.754059076309204,73.04467255892426
3.7764344215393066,74.51989818797126
3.800219774246216,76.10901067410035
3.823085308074951,77.65497496895115
3.8468263149261475,79.27695387093749
3.8696677684783936,80.85157682303083
3.8922743797302246,82.42161203359954
3.914231300354004,83.95569157597117
3.93609881401062,85.49067237100402
3.9579665660858154,87.03098993341882
3.9812204837799072,88.67274673145675
4.003515243530273,90.24847666047127
4.026466608047485,91.87027541884537
4.047682762145996,93.36734531576056
4.0694420337677,94.89883998040953
4.091139554977417,96.42029203308353
4.112617015838623,97.9189750120952
4.134202718734741,99.41612767611232
4.155961513519287,100.91432618590267
4.1772847175598145,102.37017504372423
4.198898077011108,103.83166583165244
4.220192909240723,105.25603551479522
4.242328405380249,106.7185212524235
4.266064643859863,108.26426530416563
4.288858413696289,109.72476543274516
4.311485290527344,111.14956991854278
4.335733890533447,112.64679154801534
4.35889196395874,114.04603945165269
4.381668329238892,115.39120037177884
4.403557300567627,116.65335029827551
4.425785779953003,117.9028257464172
4.448156118392944,119.12593122177167
4.470803260803223,120.32753462149606
4.492912530899048,121.46359162009327
4.515693187713623,122.59444206609386
4.537944555282593,123.65873981568625
4.5597758293151855,124.66299335131
4.581795692443848,125.63463030942552
4.6053786277771,126.6279344730766
4.628178834915161,127.54050143956991
4.65098762512207,128.4052374127436
